---
tournaments: 238
players: 4546
matches: 4652
completed: 4638
scheduled: 14
---
tournamentCode	eventId	drawId	bracketId	roundId	winner	player1	partner1	player2	partner2	round	seed1	line1	seed2	line2	score
21-02393	2	1	1	1	1	eqosoc	rzoj6l	ijzlz5	eszche	32		Newman/Nettina		Sevilla/Sorton	83
21-02393	2	1	1	1	1	likgsk	rutmvk	uazuhw	21xntf	32		Negrao De Almeida/Z…		Skulsky/Massaro	86
21-02393	2	1	1	1	1	j4262q	ibrdrx	dupqj4	pn0jux	32		Kirchtag/Graydon		Matos/Pastor	83
21-02393	2	1	1	1	1	nt856b	891zp7	ltc1ir	i0kys2	32		Dean/Murphy		Odiong/Pintar	84
21-02393	2	1	1	1	1	89gtyv	afyn4d	dfb17t	m8709y	32		Drouin/William		Heckert/Shaw-Morris	86
21-02393	2	1	1	1	1	zikgsk	8pqxwn	oxbj7b	cowyge	32		Ostojic/Jahr		Hagishima/Quackenbu…	82
21-02393	2	1	2	5	1	29i943	zbezoh	dupqj4	pn0jux	F		Htwar/Wallace		Matos/Pastor	82
21-02393	2	1	2	4	1	29i943	zbezoh	x8oaou	mn2z05	SF		Htwar/Wallace		Pallamreddy/Thada	84
21-02393	2	1	2	4	1	dupqj4	pn0jux	dfb17t	m8709y	SF		Matos/Pastor		Heckert/Shaw-Morris	86
21-02393	2	1	2	3	1	x8oaou	mn2z05	68oaou	y8709y	QF		Pallamreddy/Thada		Pinto/Sakamoto	Walkover
21-02393	2	1	2	3	1	29i943	zbezoh	ijzlz5	eszche	QF		Htwar/Wallace		Sevilla/Sorton	85
21-02393	2	1	2	3	1	dupqj4	pn0jux	ltc1ir	i0kys2	QF		Matos/Pastor		Odiong/Pintar	82
21-02393	2	1	2	3	1	dfb17t	m8709y	oxbj7b	cowyge	QF		Heckert/Shaw-Morris		Hagishima/Quackenbu…	82
21-02393	2	1	2	1	1	dupqj4	pn0jux	uazuhw	21xntf	16Q		Matos/Pastor		Skulsky/Massaro	82
21-02393	2	2	1	4	1	77595t	pszche	e5hb9b	bfw7y5	SF		Balancho/Simon		Martirosyan/Pena Ac…	84
21-02393	2	2	1	4	1	yur6pc	dqq8uk	rzm30d	r2t2fw	SF		Shchoma/Valencia Gu…		Lancaster/Martin Lo…	84
21-02393	2	2	1	3	1	77595t	pszche	d34ba1	m2acus	QF		Balancho/Simon		Dunarova/Jones	85
21-02393	2	2	1	3	1	e5hb9b	bfw7y5	u5upcr	5fb17t	QF		Martirosyan/Pena Ac…		Alvarez/Glaves	98(2)
21-02393	2	2	1	3	1	yur6pc	dqq8uk	jjt9hh	iz9pxx	QF		Shchoma/Valencia Gu…		Cabral/Zanotti	84
21-02393	2	2	1	3	1	rzm30d	r2t2fw	4c2mm2	pazuhw	QF		Lancaster/Martin Lo…		Agarwal/Singh	80
21-02393	2	2	1	2	1	d34ba1	m2acus	tfw7y5	ixy54v	16		Dunarova/Jones		Riecken/Toth	83
21-02393	2	2	1	2	1	77595t	pszche	mkpo3y	5501uf	16		Balancho/Simon		Chen/Osborne	81
21-02393	2	2	1	2	1	e5hb9b	bfw7y5	qttbxn	u0iimu	16		Martirosyan/Pena Ac…		Long/Hutton	81
21-02393	2	2	1	2	1	u5upcr	5fb17t	ohk5un	z1z3zn	16		Alvarez/Glaves		Courdi/Saez-Raez	86
21-02393	2	2	1	2	1	yur6pc	dqq8uk	0mysqs	vba3c1	16		Shchoma/Valencia Gu…		Alvarez/Hull	81
21-02393	2	2	1	2	1	jjt9hh	iz9pxx	sf9l1l	yxy54v	16		Cabral/Zanotti		Budin/Theodora	81
21-02393	2	2	1	2	1	4c2mm2	pazuhw	fatiz8	40xcvi	16		Agarwal/Singh		Chikhalenko/Capofer…	83
21-02393	2	2	1	2	1	rzm30d	r2t2fw	hl2d4b	sm6keo	16		Lancaster/Martin Lo…		Abramowitz/Then	82
21-02393	2	2	1	1	1	mkpo3y	5501uf	9jx5tx	xtpfl7	32		Chen/Osborne		Loader/Beynon	97
21-02393	2	2	1	1	1	qttbxn	u0iimu	p7sv2d	6jzlz5	32		Long/Hutton		Nguyen/Sprout	85
21-02393	2	2	1	1	1	u5upcr	5fb17t	dfyn4d	yrir4l	32		Alvarez/Glaves		Toothman/Ladan	81
21-02393	2	2	1	1	1	jjt9hh	iz9pxx	o69ujc	dr1hpp	32		Cabral/Zanotti		Cevera/Nadai	85
21-02393	2	2	1	1	1	4c2mm2	pazuhw	xrir4l	01z3zn	32		Agarwal/Singh		Lerario dos Santos/…	85
21-02393	2	2	1	1	1	hl2d4b	sm6keo	k85k3q	jrk7at	32		Abramowitz/Then		Montero/Reed	85
21-02393	2	2	2	5	1	sf9l1l	yxy54v	p7sv2d	6jzlz5	F		Budin/Theodora		Nguyen/Sprout	82
21-02393	2	2	2	4	1	p7sv2d	6jzlz5	tfw7y5	ixy54v	SF		Nguyen/Sprout		Riecken/Toth	83
21-02393	2	2	2	4	1	sf9l1l	yxy54v	fatiz8	40xcvi	SF		Budin/Theodora		Chikhalenko/Capofer…	82
21-02393	2	2	2	3	1	tfw7y5	ixy54v	9jx5tx	xtpfl7	QF		Riecken/Toth		Loader/Beynon	85
21-02393	2	2	2	3	1	p7sv2d	6jzlz5	dfyn4d	yrir4l	QF		Nguyen/Sprout		Toothman/Ladan	98(2)
21-02393	2	2	2	3	1	sf9l1l	yxy54v	0mysqs	vba3c1	QF		Budin/Theodora		Alvarez/Hull	Walkover
21-02393	2	2	2	3	1	fatiz8	40xcvi	k85k3q	jrk7at	QF		Chikhalenko/Capofer…		Montero/Reed	Walkover
21-02393	2	2	2	2	1	dfyn4d	yrir4l	ohk5un	z1z3zn	16		Toothman/Ladan		Courdi/Saez-Raez	Walkover
21-02393	2	2	2	2	1	sf9l1l	yxy54v	o69ujc	dr1hpp	16		Budin/Theodora		Cevera/Nadai	80
21-02393	2	2	2	2	1	fatiz8	40xcvi	xrir4l	01z3zn	16		Chikhalenko/Capofer…		Lerario dos Santos/…	86
21-02759	2	1	1	4	1	80emae	6g7gta	5upqj4	cgbc5q	F		Apsey/Holtzman		Libby/Ruiz Vega	84
21-02759	2	1	1	3	1	5upqj4	cgbc5q	57595t	6st0zq	SF		Libby/Ruiz Vega		Bonomo/Camacho	83
21-02759	2	1	1	3	1	80emae	6g7gta	47ozqx	hdj7zv	SF		Apsey/Holtzman		Elliot/Goings-Perrot	80
21-02759	2	1	1	2	1	57595t	6st0zq	uxstm7	s7595t	QF		Bonomo/Camacho		Davis/Chelnick	87(1)
21-02759	2	1	1	2	1	5upqj4	cgbc5q	frgbyd	kl8pmz	QF		Libby/Ruiz Vega		Cutler/Pratt	86
21-02759	2	1	1	2	1	47ozqx	hdj7zv	hq3mx0	2m6keo	QF		Elliot/Goings-Perrot		Galle/Tobin	85
21-02759	2	1	1	2	1	80emae	6g7gta	yaik20	y462e6	QF		Apsey/Holtzman		Sullivan/Styliades	80
21-02759	2	1	1	1	1	57595t	6st0zq	lybu58	hc6iyi	16		Bonomo/Camacho		Schulz/Klomp	81
21-02759	2	1	1	1	1	uxstm7	s7595t	q6dqvs	ooyemm	16		Davis/Chelnick		Murray/Wade	83
21-02759	2	1	1	1	1	5upqj4	cgbc5q	hefmlc	zsaaem	16		Libby/Ruiz Vega		Gamble/Avery	81
21-02759	2	1	1	1	1	frgbyd	kl8pmz	l5dfxv	rrxld9	16		Cutler/Pratt		Bulkeley/Carr	81
21-02759	2	1	1	1	1	47ozqx	hdj7zv	ngbc5q	ycropu	16		Elliot/Goings-Perrot		Rodriguez/Shenk	84
21-02759	2	1	1	1	1	hq3mx0	2m6keo	dhml0v	q3ansp	16		Galle/Tobin		Kim/Waysack	84
21-02759	2	1	1	1	1	yaik20	y462e6	in0jux	exbj7b	16		Sullivan/Styliades		Pullen/Guzman	80
21-02759	2	1	1	1	1	80emae	6g7gta	gos24y	kv0ze9	16		Apsey/Holtzman		Donohue/Drozd	81
21-02759	2	1	2	4	1	gos24y	kv0ze9	hefmlc	zsaaem	F		Donohue/Drozd		Gamble/Avery	86
21-02759	2	1	2	3	1	hefmlc	zsaaem	q6dqvs	ooyemm	SF		Gamble/Avery		Murray/Wade	85
21-02759	2	1	2	3	1	gos24y	kv0ze9	ngbc5q	ycropu	SF		Donohue/Drozd		Rodriguez/Shenk	Walkover
21-02759	2	1	2	1	1	q6dqvs	ooyemm	lybu58	hc6iyi	QQ		Murray/Wade		Schulz/Klomp	84
21-02759	2	1	2	1	1	hefmlc	zsaaem	l5dfxv	rrxld9	QQ		Gamble/Avery		Bulkeley/Carr	80
21-02759	2	1	2	1	1	ngbc5q	ycropu	dhml0v	q3ansp	QQ		Rodriguez/Shenk		Kim/Waysack	87(6)
21-02759	2	1	2	1	1	gos24y	kv0ze9	in0jux	exbj7b	QQ		Donohue/Drozd		Pullen/Guzman	87(4)
21-02759	2	2	1	4	1	sed6f4	lk8eo2	mxdzdj	9wf4lu	F		Caplan/Dadoly		Macey/Harris	86
21-02759	2	2	1	3	1	mxdzdj	9wf4lu	nd0her	vvnlbt	SF		Macey/Harris		Cicero/Roberts	83
21-02759	2	2	1	3	1	sed6f4	lk8eo2	bkr496	9jibk9	SF		Caplan/Dadoly		Glidden/Turtledove	86
21-02759	2	2	1	2	1	nd0her	vvnlbt	kla5s7	m7qfw5	QF		Cicero/Roberts		Wisniewski/Kelly	82
21-02759	2	2	1	2	1	mxdzdj	9wf4lu	785k3q	wnwnih	QF		Macey/Harris		Mandalapu/Dron	84
21-02759	2	2	1	2	1	sed6f4	lk8eo2	cnht9t	ng9wzi	QF		Caplan/Dadoly		Morgans/Morrow	82
21-02759	2	2	1	2	1	bkr496	9jibk9	srz1jh	oszche	QF		Glidden/Turtledove		Herz/Sposito	83
21-02759	2	2	1	1	1	nd0her	vvnlbt	9u4kss	pgsmkm	16		Cicero/Roberts		Fine/Pida	82
21-02759	2	2	1	1	1	kla5s7	m7qfw5	jwdofm	1dn3bb	16		Wisniewski/Kelly		Breitweiser/Spath	80
21-02759	2	2	1	1	1	785k3q	wnwnih	dhqhcb	aqmci4	16		Mandalapu/Dron		Wolfe/Kohberger	82
21-02759	2	2	1	1	1	mxdzdj	9wf4lu	16u0ao	j6f610	16		Macey/Harris		Krol/Seiler	83
21-02759	2	2	1	1	1	sed6f4	lk8eo2	zaase4	l8709y	16		Caplan/Dadoly		Auble/Smolowitz	83
21-02759	2	2	1	1	1	cnht9t	ng9wzi	k0xcvi	couia6	16		Morgans/Morrow		Burns/Klee	87(4)
21-02759	2	2	1	1	1	srz1jh	oszche	b8muim	1trvrf	16		Herz/Sposito		Keegan/Hecht	80
21-02759	2	2	1	1	1	bkr496	9jibk9	ztalcj	i4nct2	16		Glidden/Turtledove		Johnson/Rockwood	81
21-02759	2	2	2	4	1	16u0ao	j6f610	zaase4	l8709y	F		Krol/Seiler		Auble/Smolowitz	87(4)
21-02759	2	2	2	3	1	16u0ao	j6f610	9u4kss	pgsmkm	SF		Krol/Seiler		Fine/Pida	86
21-02759	2	2	2	3	1	zaase4	l8709y	ztalcj	i4nct2	SF		Auble/Smolowitz		Johnson/Rockwood	82
21-02759	2	2	2	1	1	9u4kss	pgsmkm	jwdofm	1dn3bb	QQ		Fine/Pida		Breitweiser/Spath	82
21-02759	2	2	2	1	1	16u0ao	j6f610	dhqhcb	aqmci4	QQ		Krol/Seiler		Wolfe/Kohberger	87(8)
21-02759	2	2	2	1	1	zaase4	l8709y	k0xcvi	couia6	QQ		Auble/Smolowitz		Burns/Klee	81
21-02759	2	2	2	1	1	ztalcj	i4nct2	b8muim	1trvrf	QQ		Johnson/Rockwood		Keegan/Hecht	81
21-03077	2	1	1	4	1	kc8y4q	gll3pf	7jcz2l	gjef8t	QF	1	OGorman/Chekhlystova	8	Corpuz/Komarraju	61
21-03077	2	1	1	4	1	ti1q7g	thqhcb	o3ansp	10meya	QF	6	Marinkovikj/Wiesmann	3	Tannenbaum/Taggart	76(1)
21-03077	2	1	1	4	1	bba3c1	woh47q	8834xi	t4lwnu	QF	4	Lebedeva/Zuffova		Ho/Mikos	64
21-03077	2	1	1	4	1	1ho163	eobsp2	2eugu0	vii0mc	QF	2	Nielsen/Friedland		Alamo/Lasorda	61
21-03077	2	1	1	3	1	kc8y4q	gll3pf	o77pb1	9xy54v	16	1	OGorman/Chekhlystova		Honrubia/Svendsen	61
21-03077	2	1	1	3	1	7jcz2l	gjef8t	02p63g	a40qwi	16	8	Corpuz/Komarraju		Bendetti/Coburn	75
21-03077	2	1	1	3	1	o3ansp	10meya	09edsn	3tehoz	16	3	Tannenbaum/Taggart		Ashton/Willy	61
21-03077	2	1	1	3	1	ti1q7g	thqhcb	rod8va	3lrf73	16	6	Marinkovikj/Wiesmann		Mitchell/Rose	61
21-03077	2	1	1	3	1	8834xi	t4lwnu	3rz1jh	2oyemm	16		Ho/Mikos		Hashiguchi/Wirt	63
21-03077	2	1	1	3	1	bba3c1	woh47q	82e868	rqosoc	16	4	Lebedeva/Zuffova		Utrilla Benito/Pessy	63
21-03077	2	1	1	3	1	2eugu0	vii0mc	6k6yiu	w0187y	16		Alamo/Lasorda	5	Askarova/Montana	64
21-03077	2	1	1	3	1	1ho163	eobsp2	ohipof	olnjvn	16	2	Nielsen/Friedland		Assenmacher/Haliou	60
21-03077	2	1	1	2	1	kc8y4q	gll3pf	ud2xkz	9ys4k4	32	1	OGorman/Chekhlystova		Lawson/Pospischill	61
21-03077	2	1	1	2	1	o77pb1	9xy54v	1ac8kc	eii0mc	32		Honrubia/Svendsen		Etienne/Jankovic	60
21-03077	2	1	1	2	1	7jcz2l	gjef8t	nd4dq7	nwyu6y	32	8	Corpuz/Komarraju		Pegram/Ifederu	60
21-03077	2	1	1	2	1	02p63g	a40qwi	7v6bwx	wy7yts	32		Bendetti/Coburn		Weinberg/Hirsch	60
21-03077	2	1	1	2	1	o3ansp	10meya	d3ph1d	gwwe0q	32	3	Tannenbaum/Taggart		Nannery/Crowell	63
21-03077	2	1	1	2	1	09edsn	3tehoz	mll3pf	d3ansp	32		Ashton/Willy		Cardoso/Torrente	75
21-03077	2	1	1	2	1	ti1q7g	thqhcb	yz1x91	jbttx5	32	6	Marinkovikj/Wiesmann		Barney/Mathur	62
21-03077	2	1	1	2	1	rod8va	3lrf73	g6u0ao	3nlpl9	32		Mitchell/Rose		La/Yang	75
21-03077	2	1	1	2	1	3rz1jh	2oyemm	n0emae	8xffjr	32		Hashiguchi/Wirt		Axelsson/Rothfeld	61
21-03077	2	1	1	2	1	8834xi	t4lwnu	id2xkz	d4lwnu	32		Ho/Mikos	7	Johns/Moore	75
21-03077	2	1	1	2	1	82e868	rqosoc	pixuv0	omjyh4	32		Utrilla Benito/Pessy		Butcher/Grayson	63
21-03077	2	1	1	2	1	bba3c1	woh47q	aigkg4	jbezoh	32	4	Lebedeva/Zuffova		Elliott/Weiss	64
21-03077	2	1	1	2	1	2eugu0	vii0mc	hqig6o	bfqvgh	32		Alamo/Lasorda		Amato/Amato	63
21-03077	2	1	1	2	1	6k6yiu	w0187y	alrf73	mbttx5	32	5	Askarova/Montana		Smith/Moysiadi	63
21-03077	2	1	1	2	1	ohipof	olnjvn	v9zjjz	lhqhcb	32		Assenmacher/Haliou		Georgieva/Turner	Walkover
21-03077	2	1	1	2	1	1ho163	eobsp2	7yqoew	bffxj9	32	2	Nielsen/Friedland		Latoni/Shanahan	61
21-03077	2	1	1	1	1	nd4dq7	nwyu6y	n6wggw	4talcj	64		Pegram/Ifederu		Placidi/Jones	64
21-03077	2	1	1	1	1	mll3pf	d3ansp	hmlenc	ytc1ir	64		Cardoso/Torrente		Liang/Policare	61
21-03077	2	1	1	1	1	8834xi	t4lwnu	pfursx	4kca0i	64		Ho/Mikos		Kirk/Nava	61
21-03887	2	1	1	3	1	2rxld9	9mlenc	italcj	gp9nhr	F		Burton/Medik		Klevisar/Minetti	60
21-03887	2	1	1	2	1	2rxld9	9mlenc	syo88o	eyukqc	SF		Burton/Medik		Dohnalova/Wojcikova	63
21-03887	2	1	1	2	1	italcj	gp9nhr	tavy5g	nlnjvn	SF		Klevisar/Minetti		Grigoriu/Hernandez	75
21-03887	2	1	1	1	1	syo88o	eyukqc	cq16rs	ocnsde	QF		Dohnalova/Wojcikova		Cerda/Furness	64
21-03887	2	1	1	1	1	2rxld9	9mlenc	x5dfxv	mxu9sf	QF		Burton/Medik		Bierma/Insani	63
21-03887	2	1	1	1	1	italcj	gp9nhr	b03od6	7fdhd1	QF		Klevisar/Minetti		Rodriguez/Lorca	63
21-03887	2	1	1	1	1	tavy5g	nlnjvn	8qq8uk	jpohqf	QF		Grigoriu/Hernandez		Ule/Fabre	75
21-03887	2	1	2	2	1	x5dfxv	mxu9sf	8qq8uk	jpohqf	F		Bierma/Insani		Ule/Fabre	62
21-03887	2	1	2	1	1	x5dfxv	mxu9sf	cq16rs	ocnsde	SF		Bierma/Insani		Cerda/Furness	63
21-03887	2	1	2	1	1	8qq8uk	jpohqf	b03od6	7fdhd1	SF		Ule/Fabre		Rodriguez/Lorca	62
21-03887	2	1	3	1	1	syo88o	eyukqc	tavy5g	nlnjvn	F		Dohnalova/Wojcikova		Grigoriu/Hernandez	64
21-03887	2	1	4	1	1	cq16rs	ocnsde	b03od6	7fdhd1	F		Cerda/Furness		Rodriguez/Lorca	64
21-03887	2	2	1	3	1	patiz8	mvjpzd	dst0zq	2q3mx0	F		Balaba/Gomez		Bleicher/Frigout	75
21-03887	2	2	1	2	1	patiz8	mvjpzd	v9i943	ln0jux	SF		Balaba/Gomez		Kanarskaya/Oborina	64
21-03887	2	2	1	2	1	dst0zq	2q3mx0	4yo88o	zazuhw	SF		Bleicher/Frigout		Csordas/Sleptsova	63
21-03887	2	2	1	1	1	patiz8	mvjpzd	7u4kss	empazs	QF		Balaba/Gomez		Das/Yazgan	64
21-03887	2	2	1	1	1	4yo88o	zazuhw	d52h0n	mw0ac6	QF		Csordas/Sleptsova		Wong/Perez	63
21-03887	2	2	1	1	1	dst0zq	2q3mx0	e9m5gj	gyqoew	QF		Bleicher/Frigout		Szczygielska/Ishiba…	75
21-03887	2	2	2	2	1	e9m5gj	gyqoew	7u4kss	empazs	F		Szczygielska/Ishiba…		Das/Yazgan	62
21-03887	2	2	2	1	1	e9m5gj	gyqoew	d52h0n	mw0ac6	SF		Szczygielska/Ishiba…		Wong/Perez	76(2)
21-03887	2	2	3	1	1	v9i943	ln0jux	4yo88o	zazuhw	F		Kanarskaya/Oborina		Csordas/Sleptsova	61
21-03887	2	3	1	3		5fursx	8aeoqk	m7sv2d	vcropu	R3		Kauders/Kouchnareva		Polevoi/Rubio	
21-03887	2	3	1	3	1	sd4dq7	yobsp2	pyqoew	fixuv0	R3		Pereira/Garbino		Kanaphuet/Burdett	60
21-03887	2	3	1	2		pyqoew	fixuv0	m7sv2d	vcropu	R2		Kanaphuet/Burdett		Polevoi/Rubio	
21-03887	2	3	1	2	1	5fursx	8aeoqk	sd4dq7	yobsp2	R2		Kauders/Kouchnareva		Pereira/Garbino	64
21-03887	2	3	1	1	1	5fursx	8aeoqk	pyqoew	fixuv0	R1		Kauders/Kouchnareva		Kanaphuet/Burdett	60
21-03887	2	3	1	1	1	sd4dq7	yobsp2	m7sv2d	vcropu	R1		Pereira/Garbino		Polevoi/Rubio	64
21-03887	2	4	1	1	1	5fursx	8aeoqk	yu60y0	vcropu	SF		Kauders/Kouchnareva		Jolic/Rubio	61
21-03887	2	5	1	1	1	yu60y0	vcropu	pyqoew	fixuv0	F		Jolic/Rubio		Kanaphuet/Burdett	64
21-04287	2	1	1	5	1	jclc76	c4262q	e9x3dr	kkpo3y	F		Castellanos Caldero…		Binder/Binder	63 36 76(2)
21-04287	2	1	1	4	1	jclc76	c4262q	l8muim	12t2fw	SF		Castellanos Caldero…		Kern/Matsunaga	84
21-04287	2	1	1	4	1	e9x3dr	kkpo3y	9os24y	djvpnp	SF		Binder/Binder		Fiocchi/Fujimori	81
21-04287	2	1	1	3	1	l8muim	12t2fw	66wggw	88qqu2	QF		Kern/Matsunaga		Rice/Uribe	82
21-04287	2	1	1	3	1	jclc76	c4262q	gmjyh4	dbezoh	QF		Castellanos Caldero…		Forester/Wong	82
21-04287	2	1	1	3	1	9os24y	djvpnp	utalcj	u8qqu2	QF		Fiocchi/Fujimori		Jha/Tarpey-Schwed	83
21-04287	2	1	1	3	1	e9x3dr	kkpo3y	l2acus	be0sco	QF		Binder/Binder		Kert/Plank	83
21-04287	2	1	1	2	1	l8muim	12t2fw	vu8g48	izqzct	16		Kern/Matsunaga		Nguyen/Stokes	82
21-04287	2	1	1	2	1	66wggw	88qqu2	385k3q	35jrfj	16		Rice/Uribe		Loacti/Smyley	81
21-04287	2	1	1	2	1	gmjyh4	dbezoh	hst0zq	tbezoh	16		Forester/Wong		Brown/Wiker	87(4)
21-04287	2	1	1	2	1	jclc76	c4262q	2x9313	7r3xvx	16		Castellanos Caldero…		Burriss/Sarmiento	81
21-04287	2	1	1	2	1	9os24y	djvpnp	72t2fw	txdzdj	16		Fiocchi/Fujimori		Mangan/Morris	82
21-04287	2	1	1	2	1	utalcj	u8qqu2	4fb17t	3m6keo	16		Jha/Tarpey-Schwed		Groener/Suzuki	80
21-04287	2	1	1	2	1	l2acus	be0sco	a5hb9b	uobsp2	16		Kert/Plank		Machida/Honaker	84
21-04287	2	1	1	2	1	e9x3dr	kkpo3y	wupqj4	3la5s7	16		Binder/Binder		Mock/Thorp	80
21-04287	2	1	1	1	1	l8muim	12t2fw	bo9cju	jd4dq7	32		Kern/Matsunaga		Bond/Onoja	81
21-04287	2	1	1	1	1	vu8g48	izqzct	mgoq86	7mnutk	32		Nguyen/Stokes		Eligio/Rufo	87(3)
21-04287	2	1	1	1	1	385k3q	35jrfj	wsvg5y	6si22i	32		Loacti/Smyley		Hitch/Vanderyacht	84
21-04287	2	1	1	1	1	66wggw	88qqu2	cmjyh4	z5dfxv	32		Rice/Uribe		Heinke/Chatham	81
21-04287	2	1	1	1	1	gmjyh4	dbezoh	fjibk9	9put83	32		Forester/Wong		Thompson/Turner	80
21-04287	2	1	1	1	1	hst0zq	tbezoh	ro9cju	xyqoew	32		Brown/Wiker		Bethards/Lakerveld	83
21-04287	2	1	1	1	1	2x9313	7r3xvx	42rm9o	v7qfw5	32		Burriss/Sarmiento		Harper/Kreps	87(7)
21-04287	2	1	1	1	1	jclc76	c4262q	22p63g	4v6bwx	32		Castellanos Caldero…		Caseb-Klescova/Truo…	81
21-04287	2	1	1	1	1	9os24y	djvpnp	bput83	phqhcb	32		Fiocchi/Fujimori		Stratton/Vives	81
21-04287	2	1	1	1	1	72t2fw	txdzdj	23llpx	uzknu5	32		Mangan/Morris		Burnett/Chong	83
21-04287	2	1	1	1	1	4fb17t	3m6keo	95jrfj	4n0jux	32		Groener/Suzuki		Shinall/Perez	86
21-04287	2	1	1	1	1	utalcj	u8qqu2	769ujc	9e0sco	32		Jha/Tarpey-Schwed		Bedford/Nelson	80
21-04287	2	1	1	1	1	a5hb9b	uobsp2	sod8va	n501uf	32		Machida/Honaker		McDonald/Rader	82
21-04287	2	1	1	1	1	l2acus	be0sco	ly5ink	zpb3nz	32		Kert/Plank		Carter/Rylander	81
21-04287	2	1	1	1	1	wupqj4	3la5s7	cbpxlp	pv2fkh	32		Mock/Thorp		Bloom/Lau	80
21-04287	2	1	1	1	1	e9x3dr	kkpo3y	r2rm9o	l52h0n	32		Binder/Binder		Gardner/Tuttle	81
21-04287	2	1	2	5	1	22p63g	4v6bwx	bput83	phqhcb	F		Caseb-Klescova/Truo…		Stratton/Vives	83
21-04287	2	1	2	4	1	22p63g	4v6bwx	cmjyh4	z5dfxv	SF		Caseb-Klescova/Truo…		Heinke/Chatham	81
21-04287	2	1	2	4	1	bput83	phqhcb	r2rm9o	l52h0n	SF		Stratton/Vives		Gardner/Tuttle	82
21-04287	2	1	2	3	1	cmjyh4	z5dfxv	mgoq86	7mnutk	QF		Heinke/Chatham		Eligio/Rufo	81
21-04287	2	1	2	3	1	22p63g	4v6bwx	wsvg5y	6si22i	QF		Caseb-Klescova/Truo…		Hitch/Vanderyacht	82
21-04287	2	1	2	3	1	bput83	phqhcb	95jrfj	4n0jux	QF		Stratton/Vives		Shinall/Perez	87(6)
21-04287	2	1	2	3	1	r2rm9o	l52h0n	ly5ink	zpb3nz	QF		Gardner/Tuttle		Carter/Rylander	84
21-04287	2	1	2	1	1	mgoq86	7mnutk	bo9cju	jd4dq7	16Q		Eligio/Rufo		Bond/Onoja	85
21-04287	2	1	2	1	1	cmjyh4	z5dfxv	fjibk9	9put83	16Q		Heinke/Chatham		Thompson/Turner	80
21-04287	2	1	2	1	1	wsvg5y	6si22i	ro9cju	xyqoew	16Q		Hitch/Vanderyacht		Bethards/Lakerveld	85
21-04287	2	1	2	1	1	22p63g	4v6bwx	42rm9o	v7qfw5	16Q		Caseb-Klescova/Truo…		Harper/Kreps	84
21-04287	2	1	2	1	1	bput83	phqhcb	23llpx	uzknu5	16Q		Stratton/Vives		Burnett/Chong	83
21-04287	2	1	2	1	1	95jrfj	4n0jux	769ujc	9e0sco	16Q		Shinall/Perez		Bedford/Nelson	83
21-04287	2	1	2	1	1	ly5ink	zpb3nz	sod8va	n501uf	16Q		Carter/Rylander		McDonald/Rader	82
21-04287	2	1	2	1	1	r2rm9o	l52h0n	cbpxlp	pv2fkh	16Q		Gardner/Tuttle		Bloom/Lau	84
21-07548	4	1	1	4	1	do9cju	ueh2rk	am2o28	maxebo	F	2	Bakhodirova/Morales		Jorge/Lippert	63
21-07548	4	1	1	3	1	am2o28	maxebo	eu4kss	5d4dq7	SF		Jorge/Lippert		Fleming/Richter	76(5)
21-07548	4	1	1	3	1	do9cju	ueh2rk	axu9sf	brmng1	SF	2	Bakhodirova/Morales		Keranen/Wagemaker	63
21-07548	4	1	1	2	1	am2o28	maxebo	kgsmkm	opb3nz	QF		Jorge/Lippert	1	Petruzelova/Sawhney	60
21-07548	4	1	1	2	1	eu4kss	5d4dq7	i9gtyv	cbezoh	QF		Fleming/Richter		Dzemchanka/Tarbujaru	76(6)
21-07548	4	1	1	2	1	axu9sf	brmng1	6xqdgz	r3llpx	QF		Keranen/Wagemaker	3	Alvarez/Carney	64
21-07548	4	1	1	2	1	do9cju	ueh2rk	cpohqf	7xbj7b	QF	2	Bakhodirova/Morales		Courville/Hollyfield	62
21-07548	4	1	1	1	1	kgsmkm	opb3nz	p1v7n7	uaik20	16	1	Petruzelova/Sawhney		Hecking/White	63
21-07548	4	1	1	1	1	am2o28	maxebo	lm6keo	sl4taj	16		Jorge/Lippert		Vetter/Ellenberg	75
21-07548	4	1	1	1	1	eu4kss	5d4dq7	h1itkr	3ba3c1	16		Fleming/Richter	4	Widing/Khokhlova	64
21-07548	4	1	1	1	1	i9gtyv	cbezoh	dn0jux	vxwpyn	16		Dzemchanka/Tarbujaru		Puig Llompart/Picco…	75
21-07548	4	1	1	1	1	axu9sf	brmng1	tyo88o	62t2fw	16		Keranen/Wagemaker		De La Torre/Mazzella	63
21-07548	4	1	1	1	1	6xqdgz	r3llpx	9jt9hh	n4lwnu	16	3	Alvarez/Carney		Bulatovic/Mosse	61
21-07548	4	1	1	1	1	cpohqf	7xbj7b	8xdzdj	exy54v	16		Courville/Hollyfield		Muzik/Taddia	62
21-07548	4	1	1	1	1	do9cju	ueh2rk	yclc76	vdhrtn	16	2	Bakhodirova/Morales		Chen/Black	63
21-07548	4	1	2	3	1	p1v7n7	uaik20	9jt9hh	n4lwnu	F		Hecking/White		Bulatovic/Mosse	64
21-07548	4	1	2	2	1	p1v7n7	uaik20	dn0jux	vxwpyn	SF		Hecking/White		Puig Llompart/Picco…	63
