---
season: 2021-22
division: d1
gender: men
duals: 3587
description: schedule/scoreboard from team websites
---
source	id	dateET	timeET	gender	rank	team	at	oppRank	opponent	outcome	score	neutral	conference	division	domain	dateGMT	tournament	timeZone	timeDisplay	location	facility	tv	radio	links
 TENN	 19428	2022-01-25	1:00pm 	M	10	WAKE 	at	 1	TENN 	 	   	 	 			2022-01-25T18:00:00.000Z		   	1 PM	Knoxville, TN	[Goodfriend Tennis Center](/facilities/?id=20)			[Live Stats](http://www.sidearmstats.com/utennessee/mten/) [Watch Live](https://web.playsight.com/facility/uniersity-of-tennessee/home)
 SMCC	 10546	2022-01-25	4:00pm 	M	  	SMCC 	at	25	UCLA 	 	   	 	 			2022-01-25T21:00:00.000Z		   	1:00 p.m.	Los Angeles, CA				[History](/sports/mens-tennis/opponent-history/ucla/126)
  UIC	 17055	2022-01-25	       	M	  	EIU  	vs	  	UIC  	 	   	N	 			                        		   		DeKalb, IL				[History](/sports/mens-tennis/opponent-history/eastern-illinois-university/27)
  UIC	 17054	2022-01-25	       	M	  	UIC  	at	  	NIU  	 	   	 	 			                        		   		DeKalb, IL				[History](/sports/mens-tennis/opponent-history/northern-illinois-university/29)
  NIU	 15563	2022-01-25	11:00am	M	  	EIU  	at	  	NIU  	 	   	 	 			2022-01-25T16:00:00.000Z		   	10 a.m.	DeKalb, IL	Chick Evans Field House			[History](/sports/mens-tennis/opponent-history/eastern-illinois-university/51)
LAMAR	 21178	2022-01-25	12:00pm	M	  	UNO  	at	  	LAMAR	 	   	 	 			2022-01-25T17:00:00.000Z		   	11 AM	Beaumont, TX	[Thompson Family Tennis Center](/facilities/?id=6)			[History](/sports/mens-tennis/opponent-history/new-orleans/34)
A&MCC	  6758	2022-01-25	1:00pm 	M	  	A&MCC	at	  	PVA&M	 	   	 	 			2022-01-25T18:00:00.000Z		   	12 p.m.	Prairie View, TX				[History](/sports/mens-tennis/opponent-history/prairie-view-am-university/2)
PVA&M	  6386	2022-01-25	1:00pm 	M	  	A&MCC	at	  	PVA&M	 	   	 	 			2022-01-25T18:00:00.000Z		   	12PM & 3PM	Prairie View, TX				[History](/sports/mens-tennis/opponent-history/texas-am-corpus-christi/5)
  EIU	  8450	2022-01-25	3:00pm 	M	  	EIU  	at	  	NIU  	 	   	 	 			2022-01-25T20:00:00.000Z		   	2 pm	DeKalb, IL				
A&MCC	  6759	2022-01-25	4:00pm 	M	  	A&MCC	at	  	PVA&M	 	   	 	 			2022-01-25T21:00:00.000Z		   	3 p.m.	Prairie View, TX				[History](/sports/mens-tennis/opponent-history/prairie-view-am-university/2)
  EIU	  8451	2022-01-25	7:00pm 	M	  	EIU  	vs	  	UIC  	 	   	N	 			2022-01-26T00:00:00.000Z		   	6 pm	DeKalb, IL				
 WASH	 20570	2022-01-25	7:00pm 	M	  	SEA  	at	  	WASH 	 	   	 	 			2022-01-26T00:00:00.000Z		PT 	4:00 PM PT	Seattle, WA				
  NIU	 15564	2022-01-25	7:00pm 	M	  	UIC  	at	  	NIU  	 	   	 	 			2022-01-26T00:00:00.000Z		   	6 p.m.	DeKalb, IL	Chick Evans Field House			[History](/sports/mens-tennis/opponent-history/uic/114)
 UNCA	  5980	2022-01-26	12:30pm	M	  	MONTR	at	  	UNCA 	 	   	 	 			2022-01-26T17:30:00.000Z		   	12:30 PM	Asheville, NC	[The Asheville Racquet Club Downtown](/facilities/?id=1)			[History](/sports/mens-tennis/opponent-history/montreat-college-n-c-/17)
  AUB	 19934	2022-01-26	1:00pm 	M	  	ODU  	at	  	AUB  	 	   	 	 			2022-01-26T18:00:00.000Z		   	Noon					[Live Stats](http://www.statbroadcast.com/events/statmonitr.php?gid=aub) [History](/sports/mens-tennis/opponent-history/old-dominion-university/265)
GWEBB	  7052	2022-01-26	2:30pm 	M	  	WOF  	at	  	GWEBB	 	   	 	 			2022-01-26T19:30:00.000Z		   	2:30 PM	Boiling Springs, NC	[Webb Tennis Complex](/facilities/?id=7)			
  WOF	  8676	2022-01-26	2:30pm 	M	  	WOF  	at	  	GWEBB	 	   	 	 			2022-01-26T19:30:00.000Z		   	2:30 PM	Boiling Springs, NC				
  TEM	 10875	2022-01-26	6:00pm 	M	  	TEM  	at	  	PENN 	 	   	 	 			2022-01-26T23:00:00.000Z		   	6:00 P.M.	Philadelphia, PA				
 PENN	 18226	2022-01-26	6:00pm 	M	  	TEM  	at	  	PENN 	 	   	 	 			2022-01-26T23:00:00.000Z		   	6:00 PM	Hecht Tennis Center				
  TCU	 17584	2022-01-27	3:00pm 	M	  	ABCHR	at	 3	TCU  	 	   	 	 			2022-01-27T20:00:00.000Z		   	2 PM	Fort Worth, TX				[Live Stats](https://www.sidearmstats.com/tcu/mten/xlive.htm) [History](/sports/mens-tennis/opponent-history/abilene-christian-university/1)
ABCHR	  8493	2022-01-27	3:00pm 	M	  	ABCHR	at	 3	TCU  	 	   	 	 			2022-01-27T20:00:00.000Z		   	2 p.m.	Fort Worth, TX				[History](/sports/mens-tennis/opponent-history/texas-christian-university/86)
PVA&M	  6387	2022-01-27	11:00am	M	14	ARIZ 	at	  	PVA&M	 	   	 	 			2022-01-27T16:00:00.000Z		   	10AM & 2PM	Prairie View, TX				[History](/sports/mens-tennis/opponent-history/university-of-arizona/257)
 ARIZ	 26073	2022-01-27	12:00pm	M	14	ARIZ 	at	  	PVA&M	 	   	 	 			2022-01-27T17:00:00.000Z		MST	10:00 AM MST	Prairie View, TX				[History](/sports/mens-tennis/opponent-history/prairie-view-am-university/404)
 ARIZ	 26074	2022-01-27	4:00pm 	M	14	ARIZ 	at	  	PVA&M	 	   	 	 			2022-01-27T21:00:00.000Z		MST	2:00 PM MST	Prairie View, TX				[History](/sports/mens-tennis/opponent-history/prairie-view-am-university/404)
 TENN	 19429	2022-01-28	1:00pm 	M	  	ODU  	at	 1	TENN 	 	   	 	 			2022-01-28T18:00:00.000Z	ITA Kickoff Weekend	   	1 PM	Knoxville, TN	[Goodfriend Tennis Center](/facilities/?id=20)			[Live Stats](http://www.sidearmstats.com/utennessee/mten/) [Watch Live](https://web.playsight.com/facility/uniersity-of-tennessee/home)
 WAKE	 12520	2022-01-28	5:00pm 	M	17	MICH 	at	10	WAKE 	 	   	 	 			2022-01-28T22:00:00.000Z	ITA Kickoff Weekend	   	5 P.M.	Winston-Salem, NC	[Wake Forest Tennis Center](/facilities/?id=8)			[Watch](https://web.playsight.com/facility/wake-forest-university-tennis/home) [Live Stats](http://sidearmstats.com/wakeforest/mten/)
 MICH	 20757	2022-01-28	5:00pm 	M	17	MICH 	at	10	WAKE 	 	   	 	 			2022-01-28T22:00:00.000Z	ITA Kick-Off	   	5:00 PM	Winston-Salem, NC				
 NCST	 22079	2022-01-28	TBA    	M	23	ILL  	vs	  	NCST 	 	   	N	 			                        	[ITA Kick-Off Weekend](itatennis.com)	   		Oxford, MS				[History](/sports/mens-tennis/opponent-history/university-of-illinois/249)
 GTWN	 19027	2022-01-28	       	M	  	GTWN 	vs	  	SFC  	 	   	N	 			                        		   		Annapolis, MD				
  WMU	 13773	2022-01-28	       	M	  	MEM  	vs	  	WMU  	 	   	N	 			                        	ITA Kickoff Weekend	   		Knoxville, TN				
 NICH	  9235	2022-01-28	       	M	  	NICH 	at	  	LOYNO	 	   	 	 			                        		   		New Orleans, LA				[History](/sports/mens-tennis/opponent-history/loyola-university-la-/45)
  SFC	  7499	2022-01-28	       	M	  	SFC  	vs	  	YSU  	 	   	N	 			                        		   		Annapolis, MD				[History](/sports/mens-tennis/opponent-history/yale-university/52)
  XAV	  9498	2022-01-28	       	M	  	XAV  	at	  	BELL 	 	   	 	 			                        		   		Louisville, KY				[History](/sports/mens-tennis/opponent-history/bellarmine-university/64)
  UTA	 17133	2022-01-28	11:00am	M	  	DBAP 	at	  	UTA  	 	   	 	 			2022-01-28T16:00:00.000Z		   	10 AM	Arlington, TX	UTA Tennis Center			[History](/sports/mens-tennis/opponent-history/dallas-baptist-university/11)
  MEM	 17881	2022-01-28	11:00am	M	  	MEM  	at	  	WMU  	 	   	 	 			2022-01-28T16:00:00.000Z		   	10 A.M.	Kalamazoo, MI				
 ALCN	  6079	2022-01-28	11:00am	M	  	UNO  	at	  	ALCN 	 	   	 	 			2022-01-28T16:00:00.000Z		   	10:00 AM	Vicksburg, MS				
WEBER	  7470	2022-01-28	12:00pm	M	  	HAW  	vs	  	WEBER	 	   	N	 			2022-01-28T17:00:00.000Z		   	10:00 AM	Las Vegas, NV				
  DEL	 29410	2022-01-28	12:00pm	M	  	YSU  	at	  	DEL  	 	   	 	 			2022-01-28T17:00:00.000Z		   	12 p.m.	Wilmington, DE	[Delcastle Tennis Center](https://delcastletenniscenter.com/)			[History](/sports/mens-tennis/opponent-history/youngstown-state-university/268)
  USF	 12403	2022-01-28	1:00pm 	M	  	USF  	at	  	GAST 	 	   	 	 			2022-01-28T18:00:00.000Z		   	1 p.m.	Atlanta, GA				[History](/sports/mens-tennis/opponent-history/georgia-state-university/75)
  UNF	 18059	2022-01-28	2:00pm 	M	  	GASO 	at	  	UNF  	 	   	 	 			2022-01-28T19:00:00.000Z		   	2 p.m.	Jacksonville, FL	[UNF Tennis Complex](/facilities/?id=7)			[Live Stats](http://www.sidearmstats.com/unf/mten/xlive.htm) [History](/sports/mens-tennis/opponent-history/georgia-southern-university/50)
 UNLV	 14923	2022-01-28	2:00pm 	M	  	HAW  	at	  	UNLV 	 	   	 	 			2022-01-28T19:00:00.000Z		PT 	11 am PT	Las Vegas	Fertitta Tennis Complex			
  SMU	 12449	2022-01-28	2:00pm 	M	  	ND   	vs	  	SMU  	 	   	N	 			2022-01-28T19:00:00.000Z		   	1:00 p.m	Winston-Salem				
 PRES	 12205	2022-01-28	2:00pm 	M	  	PRES 	at	  	EMM  	 	   	 	 			2022-01-28T19:00:00.000Z		   	2 PM	Franklin Springs, GA				[History](/sports/mens-tennis/opponent-history/emmanuel-college-ga-/595)
 GAST	  8063	2022-01-28	2:00pm 	M	  	USF  	at	  	GAST 	 	   	 	 			2022-01-28T19:00:00.000Z		   	2:00 PM	Peachtree Corners, GA				[History](/sports/mens-tennis/opponent-history/university-of-south-florida/73)
 GASO	 13332	2022-01-28	3:00pm 	M	  	GASO 	at	  	UNF  	 	   	 	 			2022-01-28T20:00:00.000Z		   	3:00 PM	Jacksonville, FL				[Live Stats](http://www.sidearmstats.com/unf/mten/xlive.htm)
  HAW	 27057	2022-01-28	3:00pm 	M	  	HAW  	at	  	UNLV 	 	   	 	 			2022-01-28T20:00:00.000Z		   	10:00 a.m.	Las Vegas, NV				[History](/sports/mens-tennis/opponent-history/unlv/6)
  UTA	 17135	2022-01-28	3:00pm 	M	  	PVA&M	at	  	UTA  	 	   	 	 			2022-01-28T20:00:00.000Z		   	2 PM	Arlington, TX	UTA Tennis Center			[History](/sports/mens-tennis/opponent-history/prairie-view-am-university/45)
PVA&M	  6232	2022-01-28	3:00pm 	M	  	PVA&M	at	  	UTA  	 	   	 	 			2022-01-28T20:00:00.000Z		   	2 p.m.	Arlington, TX				[History](/sports/mens-tennis/opponent-history/ut-arlington/125)
 BELL	  6773	2022-01-28	3:00pm 	M	  	XAV  	at	  	BELL 	 	   	 	 			2022-01-28T20:00:00.000Z		   	3 PM	Louisville, KY	Eddie Weber Tennis Complex			
 YALE	 16031	2022-01-28	4:00pm 	M	  	BUFF 	at	  	YALE 	 	   	 	 			2022-01-28T21:00:00.000Z		   	4:00 PM	New Haven, CT	[Cullman-Heyman Tennis Center](/facilities/?id=8)			[Watch](https://portal.stretchinternet.com/yale/) [History](/sports/mens-tennis/opponent-history/university-at-buffalo/45)
 BUFF	  5291	2022-01-28	4:00pm 	M	  	BUFF 	at	  	YALE 	 	   	 	 			2022-01-28T21:00:00.000Z		   	4:00 pm	New Haven, CT				
  EIU	  8452	2022-01-28	4:00pm 	M	  	EIU  	at	  	CHIC 	 	   	 	 			2022-01-28T21:00:00.000Z		   	3 pm	Chicago, IL				
 MTST	  6145	2022-01-28	4:00pm 	M	  	SEA  	at	  	MTST 	 	   	 	 			2022-01-28T21:00:00.000Z		   	2 pm	Bozeman, MT				[History](/sports/mens-tennis/opponent-history/seattle-university/27)
 LOYM	 14115	2022-01-28	4:00pm 	M	  	UCSB 	at	  	LOYM 	 	   	 	 			2022-01-28T21:00:00.000Z		   	1:00 PM	LMU TENNIS CENTER				[Live Stats](http://stats.statbroadcast.com/statmonitr/?id=383157) [History](/sports/mens-tennis/opponent-history/university-of-california-santa-barbara/22)
WEBER	  7630	2022-01-28	4:00pm 	M	  	UNLV 	vs	  	WEBER	 	   	N	 			2022-01-28T21:00:00.000Z		   	2:00 PM	Las Vegas, NV				
  NIU	 15565	2022-01-28	6:00pm 	M	  	NIU  	at	  	DRAKE	 	   	 	 			2022-01-28T23:00:00.000Z		   	5 p.m.	Des Moines, IA				[History](/sports/mens-tennis/opponent-history/drake-university/50)
  LIP	 11087	2022-01-28	7:00pm 	M	  	BEL  	at	  	LIP  	 	   	 	 			2022-01-29T00:00:00.000Z		   	6:00 PM	Richland Country Club				[History](/sports/mens-tennis/opponent-history/belmont-university/54)
  HAW	 27058	2022-01-28	7:00pm 	M	  	HAW  	vs	  	UCR  	 	   	N	 			2022-01-29T00:00:00.000Z		   	2:00 p.m.	Las Vegas, NV				[History](/sports/mens-tennis/opponent-history/uc-riverside-highlanders-athletics-association/220)
  DAY	 13641	2022-01-28	7:00pm 	M	  	IUPUI	at	  	DAY  	 	   	 	 			2022-01-29T00:00:00.000Z		   	7:00 PM	Miamisburg, OH	[South Regency Tennis Center](https://www.southregencyonline.com/)			[History](/sports/mens-tennis/opponent-history/iupui/8)
IUPUI	 15324	2022-01-28	7:00pm 	M	  	IUPUI	at	  	DAY  	 	   	 	 			2022-01-29T00:00:00.000Z		   	7:00 P.M.	Dayton, OH				[History](/sports/mens-tennis/opponent-history/university-of-dayton/50)
 MARQ	  9029	2022-01-28	7:00pm 	M	  	UND  	at	  	MARQ 	 	   	 	 			2022-01-29T00:00:00.000Z		CT 	6 P.M. CT	Milwaukee, WI	[Helfaer Tennis & Recreation Center](/facilities/?id=5)			[Live Stats](https://sidearmstats.com/marquette/mten/) [History](/sports/mens-tennis/opponent-history/university-of-north-dakota/198)
  UND	 12328	2022-01-28	7:00pm 	M	  	UND  	at	  	MARQ 	 	   	 	 			2022-01-29T00:00:00.000Z		   	6:00 p.m.	Milwaukee, WI				[Live Stats](https://sidearmstats.com/marquette/mten/)
  USU	 15012	2022-01-28	7:00pm 	M	  	USU  	at	  	WASH 	 	   	 	 			2022-01-29T00:00:00.000Z		   	5 PM	Seattle, WA				[History](/sports/mens-tennis/opponent-history/university-of-washington/159)
   BC	 24033	2022-01-28	8:00pm 	M	  	BC   	at	  	SJU  	 	   	 	 			2022-01-29T01:00:00.000Z		   	8:00 PM	Queens, NY				
  SJU	 13327	2022-01-28	8:00pm 	M	  	BC   	at	  	SJU  	 	   	 	 			2022-01-29T01:00:00.000Z		   	8:00 p.m.	Queens, NY	USTA National Tennis Center			[History](/sports/mens-tennis/opponent-history/boston-college/10)
 WASH	 20343	2022-01-28	8:00pm 	M	  	USU  	at	  	WASH 	 	   	 	 			2022-01-29T01:00:00.000Z		PT 	5:00 PM PT	Seattle, WA				
  MEM	 17882	2022-01-29	TBA    	M	  	MEM  	at	 1	TENN 	 	   	 	 			                        		   		Knoxville, TN				
  TCU	 17447	2022-01-29	TBA    	M	  	PORT 	at	 3	TCU  	 	   	 	 			                        	ITA Kick-Off Weekend	   		Fort Worth, TX				[History](/sports/mens-tennis/opponent-history/university-of-portland/421)
 PRIN	 17085	2022-01-29	TBA    	M	  	PRIN 	at	 3	FLA  	 	   	 	 			                        	ITA Kickoff Weekend	   		Gainesville, FL	[Alfred A. Ring Tennis Complex](https://floridagators.com/sports/2020/4/4/alfred-a-ring-tennis-complex.aspx)			
  FLA	 24652	2022-01-29	2:00pm 	M	  	PRIN 	at	 3	FLA  	 	   	 	 			2022-01-29T19:00:00.000Z	ITA Kick-Off Weekend	   	2 PM	Gainesville, FL	[Alfred A. Ring Tennis Complex](/facilities/?id=6)			[Watch](https://floridagators.com/sports/2018/3/9/tennis-men-live-video-stats.aspx) [Live Stats](https://sidearmstats.com/florida/mten/)
 PORT	 11255	2022-01-29	3:00pm 	M	  	PORT 	at	 3	TCU  	 	   	 	 			2022-01-29T20:00:00.000Z	ITA Kick-Off Weekend	   	12:00 PM	Fort Worth, TX	Bayard H. Friedman Tennis Center			
 PRST	 11255	2022-01-29	3:00pm 	M	  	PRST 	at	 3	TCU  	 	   	 	 			2022-01-29T20:00:00.000Z	ITA Kick-Off Weekend	   	12:00 PM	Fort Worth, TX	Bayard H. Friedman Tennis Center			
  TEX	 14461	2022-01-29	12:00pm	M	  	CLMB 	at	 5	TEX  	 	   	 	 			2022-01-29T17:00:00.000Z	[ITA Kick-Off Weekend](http://www.itatennis.com/Events/Kick-OffWeekend.htm)	CT 	11 a.m. CT	Austin, TX	Texas Tennis Center			
 AZST	 29086	2022-01-29	All Day	M	  	AZST 	vs	 6	OSU  	 	   	N	 			                        	[ITA Kickoff Weekend](https://www.itatennis.com/ITA/Events/ITA_Kick-Off_Weekend_-_Men.aspx)	   		Chapel Hill, NC				
 BALL	  9831	2022-01-29	TBA    	M	  	BALL 	at	 7	UVA  	 	   	 	 			                        	[Virginia ITA Kickoff Weekend](https://www.wearecollegetennis.com/events/ita-d1-regionals/)	   		Charlottesville, VA				
  USC	 30047	2022-01-29	4:00pm 	M	20	HARV 	at	 9	USC  	 	   	 	 			2022-01-29T21:00:00.000Z	ITA Kick-Off Weekend	PT 	1:00 PM PT	Los Angeles, CA	[David X. Marks Tennis Stadium](/facilities/?id=9)			[LIVE SCORES & VIDEO](https://usctrojans.com/sports/2020/2/19/usc-trojans-m-tennis-live-scoreboard-video-david-marks-stadium.aspx)
   UK	  9374	2022-01-29	TBA    	M	  	BAMA 	vs	11	UK   	 	   	N	 			                        	[ITA Kickoff Weekend](https://www.wearecollegetennis.com/events/ita-kick-off-weekend/)	   		Starkville, MS	[A.J. Pitts Tennis Centre](https://spark.adobe.com/page/GaW9sN9ADYvQ0/)			
 BAMA	 13237	2022-01-29	11:00am	M	  	BAMA 	vs	11	UK   	 	   	N	 			2022-01-29T16:00:00.000Z	ITA Kickoff	CT 	10 a.m. CT	Starkville, MS				
 SCAR	 16655	2022-01-29	2:00pm 	M	  	LSU  	at	12	SCAR 	 	   	 	 			2022-01-29T19:00:00.000Z	[ITA Kickoff Weekend](https://www.wearecollegetennis.com/events/ita-kick-off-weekend/)	   	2 PM	Columbia, SC	[Carolina Tennis Center](http://facilities.gamecocksonline.com/carolina-tennis-center-new.html)			[Live Scoring](http://statb.us/b/383022) [History](/sports/mens-tennis/opponent-history/louisiana-state-university/31)
  UNC	 23614	2022-01-29	12:30pm	M	  	NW   	at	13	UNC  	 	   	 	 			2022-01-29T17:30:00.000Z	[ITA Kickoff Weekend](http://www.itatennis.com/Events/Kick-OffWeekend.htm)	   	12:30 PM	Chapel Hill				[Watch](https://web.playsight.com/facility/university-of-north-carolina-unc-usa/home) [Live Stats](http://www.statbroadcast.com/events/statmonitr.php?gid=unc)
   NW	 19812	2022-01-29	12:30pm	M	  	NW   	at	13	UNC  	 	   	 	 			2022-01-29T17:30:00.000Z	ITA Kickoff	CT 	11:30 a.m. CT	Chapel Hill, NC				
 ARIZ	 26071	2022-01-29	4:00pm 	M	14	ARIZ 	vs	  	TTU  	 	   	N	 			2022-01-29T21:00:00.000Z	ITA Kickoff	MST	2:00 PM MST	College Station, TX				[History](/sports/mens-tennis/opponent-history/texas-tech-university/28)
 STAN	 36901	2022-01-29	TBD    	M	16	STAN 	vs	  	TULN 	 	   	N	 			                        	[ITA Kick-Off Weekend](https://www.wearecollegetennis.com/)	   		Orlando, FL				[History](/sports/mens-tennis/opponent-history/tulane-university/3285)
 MISS	 12508	2022-01-29	TBA    	M	24	OKLA 	at	18	MISS 	 	   	 	 			                        	[ITA Kickoff Weekend](https://www.wearecollegetennis.com/events/ita-kick-off-weekend/)	   		Oxford, MS				[Watch](https://olemisssports.com/sports/2019/2/28/live-video-scoring.aspx) [Live Stats](https://olemisssports.com/sports/2019/2/28/live-video-scoring.aspx)
 OKLA	 11954	2022-01-29	3:00pm 	M	18	MISS 	vs	24	OKLA 	 	   	N	 			2022-01-29T20:00:00.000Z	ITA Kickoff Weekend	   	2 p.m.	Oxford, MS				
 UCLA	 30735	2022-01-29	3:00pm 	M	25	UCLA 	at	19	A&M  	 	   	 	 			2022-01-29T20:00:00.000Z	ITA Kickoff Weekend	PT 	12:00 PM PT	College Station, TX				
  A&M	 18316	2022-01-29	3:00pm 	M	25	UCLA 	at	19	A&M  	 	   	 	 			2022-01-29T20:00:00.000Z	ITA Kickoff Weekend	   	2:00 PM	Bryan-College Station	[Mitchell Tennis Center](/facilities/?id=13)			[Watch](https://12thman.com/livetennis) [Live Stats](http://statb.us/b/381950) [History](/sports/mens-tennis/opponent-history/ucla/81)
  DEN	 12236	2022-01-29	1:00pm 	M	  	DEN  	vs	22	PEPP 	 	   	N	 			2022-01-29T18:00:00.000Z		MT 	11 a.m. MT	Los Angeles, CA				[History](/sports/mens-tennis/opponent-history/pepperdine-university/482)
 PEPP	 11610	2022-01-29	1:00pm 	M	  	DEN  	vs	22	PEPP 	 	   	N	 			2022-01-29T18:00:00.000Z	[ITA Kickoff Weekend](https://www.wearecollegetennis.com/)	PT 	10:00 a.m. PT	Los Angeles, CA				[Watch](https://usctrojans.com/sports/2020/2/19/usc-trojans-m-tennis-live-scoreboard-video-david-marks-stadium.aspx)
  ILL	 23702	2022-01-29	TBA    	M	23	ILL  	vs	  	NCST 	 	   	N	 			                        	ITA Kick-Off Weekend	   		Oxford, MS				[Live Stats](http://www.fightingillini.com/sports/2016/1/14/mtennis_livestatsvideo.aspx?path=mten) [History](/sports/mens-tennis/opponent-history/north-carolina-state-university/208)
   BU	 23296	2022-01-29	       	M	  	BU   	at	  	DART 	 	   	 	 			                        		   		Hanover, NH				
ABCHR	  8394	2022-01-29	TBA    	M	  	DBAP 	at	  	ABCHR	 	   	 	 			                        		   		Abilene				[History](/sports/mens-tennis/opponent-history/dallas-baptist-university/27)
   LU	  7975	2022-01-29	TBA    	M	  	LU   	at	  	SFU  	 	   	 	 			                        		   		Loretto, PA				[History](/sports/mens-tennis/opponent-history/saint-francis-university/103)
  SFC	  7500	2022-01-29	       	M	  	SFC  	at	  	NAVY 	 	   	 	 			                        		   		Annapolis, MD				[History](/sports/mens-tennis/opponent-history/new-jersey-city-university/45)
 WICH	 14975	2022-01-29	       	M	  	TULSA	vs	  	WICH 	 	   	N	 			                        	[ITA Kick-Off Weekend](http://www.itatennis.com/events/kick-offweekend.htm)	   		Fort Worth, TX	[Bayard H. Friedman Tennis Center](http://www.gofrogs.com/facilities/tcu-facilities-tennis.html)			[History](/sports/mens-tennis/opponent-history/university-of-tulsa/20)
 JVST	  6475	2022-01-29	TBA    	M	  	WSCC 	at	  	JVST 	 	   	 	 			                        		   		JACKSONVILLE	[JSU Tennis Courts](/facilities/?id=6)			
 BELL	  6774	2022-01-29	9:30am 	M	  	WLU  	at	  	BELL 	 	   	 	 			2022-01-29T14:30:00.000Z		   	9:30 AM	Louisville, KY	Eddie Weber Tennis Complex			
  MER	  9510	2022-01-29	10:00am	M	  	ALA&M	at	  	MER  	 	   	 	 			2022-01-29T15:00:00.000Z		   	10 A.M.	Macon, GA	[LeRoy Peddy Tennis Center](/facilities/?id=8)			
  CIT	  9335	2022-01-29	10:00am	M	  	CIT  	at	  	CCAR 	 	   	 	 			2022-01-29T15:00:00.000Z		   	10 a.m.	Conway, SC				[History](/sports/mens-tennis/opponent-history/coastal-carolina-university/11)
 CCAR	 21453	2022-01-29	10:00am	M	  	CIT  	at	  	CCAR 	 	   	 	 			2022-01-29T15:00:00.000Z	2022 Spring Schedule	ET 	10 a.m. ET	Conway, SC	Stevens Tennis Complex			[History](/sports/mens-tennis/opponent-history/the-citadel/155)
 MTSU	  8739	2022-01-29	10:00am	M	  	GT   	vs	  	MTSU 	 	   	N	 			2022-01-29T15:00:00.000Z	ITA Kickoff Weekend	   	9:00 a.m. (ET)	Charlottesville, VA	[UVA Tennis Facility at the Boar's Head Resort](https://virginiasports.com/boars-head-sports-club/)			[History](/sports/mens-tennis/opponent-history/georgia-tech/157)
  FUR	  7679	2022-01-29	10:00am	M	  	NGC  	at	  	FUR  	 	   	 	 			2022-01-29T15:00:00.000Z		   	10:00 AM	GREENVILLE				[Live Stats](http://stats.statbroadcast.com/statmonitr/?id=382091) [History](/sports/mens-tennis/opponent-history/north-greenville-university/229)
  MSU	 16282	2022-01-29	10:00am	M	  	TOL  	at	  	MSU  	 	   	 	 			2022-01-29T15:00:00.000Z		   	10 AM	East Lansing, MI	[MSU Indoor Tennis Facility](https://msuspartans.com/sports/2018/7/20/facilities-indoor-courts-html.aspx)			
  TOL	 21381	2022-01-29	10:00am	M	  	TOL  	at	  	MSU  	 	   	 	 			2022-01-29T15:00:00.000Z		   	10:00 a.m.	East Lansing, MI				
 NAVY	 21933	2022-01-29	10:00am	M	  	YSU  	at	  	NAVY 	 	   	 	 			2022-01-29T15:00:00.000Z		   	10:00 a.m.	Annapolis, MD	TFTC			
ALA&M	  6551	2022-01-29	11:00am	M	  	ALA&M	at	  	MER  	 	   	 	 			2022-01-29T16:00:00.000Z		   	10 a.m.	Macon, GA				
 UNCW	  8950	2022-01-29	11:00am	M	  	FSU  	vs	  	UNCW 	 	   	N	 			2022-01-29T16:00:00.000Z	ITA Kick-Off Weekend	   	11:00 am	Gainesville, FL				
